[[0, 30, 213.12743], [1, 30030, 234.66492], [2, 60030, 239.77363], [3, 90030, 243.42831], [4, 120030, 244.40608], [5, 150030, 244.42881], [6, 180030, 244.42881], [7, 210030, 244.42881], [8, 240030, 245.36634], [9, 270030, 245.36634], [10, 300030, 245.36634], [11, 330030, 245.36634], [12, 360030, 245.36634], [13, 390030, 245.36634], [14, 420030, 245.36634], [15, 450030, 245.36634], [16, 480030, 245.36634], [17, 510030, 245.36634]]
[[0, 30, 213.53531], [1, 30030, 235.39717], [2, 60030, 238.74246], [3, 90030, 239.18496], [4, 120030, 242.1744], [5, 150030, 242.1744], [6, 180030, 242.25826], [7, 210030, 242.37545], [8, 240030, 242.37545], [9, 270030, 242.81212], [10, 300030, 242.81212], [11, 330030, 242.81212], [12, 360030, 243.36091], [13, 390030, 243.3679], [14, 420030, 243.3679], [15, 450030, 243.3679], [16, 480030, 243.3679], [17, 510030, 243.3679]]
[[0, 30, 218.91206], [1, 30030, 234.6015], [2, 60030, 239.74261], [3, 90030, 241.88722], [4, 120030, 241.94816], [5, 150030, 242.04339], [6, 180030, 242.04339], [7, 210030, 243.08541], [8, 240030, 243.99715], [9, 270030, 245.0072], [10, 300030, 245.0072], [11, 330030, 245.0072], [12, 360030, 245.0072], [13, 390030, 245.0072], [14, 420030, 245.0072], [15, 450030, 245.0072], [16, 480030, 245.0072], [17, 510030, 245.0072]]
[[0, 30, 218.38728], [1, 30030, 235.08611], [2, 60030, 240.21816], [3, 90030, 242.35011], [4, 120030, 242.66441], [5, 150030, 243.7153], [6, 180030, 243.7153], [7, 210030, 246.35189], [8, 240030, 246.37796], [9, 270030, 246.37796], [10, 300030, 246.37796], [11, 330030, 246.37796], [12, 360030, 246.3791], [13, 390030, 247.37052], [14, 420030, 247.37052], [15, 450030, 247.37052], [16, 480030, 247.37052], [17, 510030, 247.37052]]
[[0, 30, 215.99963], [1, 30030, 233.36962], [2, 60030, 238.04559], [3, 90030, 241.97342], [4, 120030, 242.09747], [5, 150030, 242.49312], [6, 180030, 242.86467], [7, 210030, 243.41727], [8, 240030, 243.46568], [9, 270030, 243.46568], [10, 300030, 243.46568], [11, 330030, 243.46568], [12, 360030, 243.46568], [13, 390030, 243.46568], [14, 420030, 243.46568], [15, 450030, 243.46568], [16, 480030, 243.46568], [17, 510030, 243.46568]]
[[0, 30, 216.30907], [1, 30030, 236.15773], [2, 60030, 239.05579], [3, 90030, 239.05579], [4, 120030, 239.6118], [5, 150030, 241.44954], [6, 180030, 244.55155], [7, 210030, 244.55155], [8, 240030, 245.46567], [9, 270030, 245.46567], [10, 300030, 245.46567], [11, 330030, 246.5243], [12, 360030, 246.5243], [13, 390030, 246.5243], [14, 420030, 246.5243], [15, 450030, 247.34934], [16, 480030, 247.34934], [17, 510030, 247.34934]]
[[0, 30, 217.59926], [1, 30030, 233.487], [2, 60030, 236.66581], [3, 90030, 238.07], [4, 120030, 239.21756], [5, 150030, 240.44485], [6, 180030, 240.45067], [7, 210030, 240.45067], [8, 240030, 241.17068], [9, 270030, 241.23196], [10, 300030, 242.20985], [11, 330030, 242.70347], [12, 360030, 242.81556], [13, 390030, 242.81556], [14, 420030, 242.81556], [15, 450030, 242.81556], [16, 480030, 242.81556], [17, 510030, 242.81556]]
[[0, 30, 217.45453], [1, 30030, 234.60657], [2, 60030, 238.41502], [3, 90030, 242.2987], [4, 120030, 242.2987], [5, 150030, 242.2987], [6, 180030, 242.36994], [7, 210030, 242.36994], [8, 240030, 242.36994], [9, 270030, 242.36994], [10, 300030, 242.36994], [11, 330030, 243.93346], [12, 360030, 244.01607], [13, 390030, 244.01607], [14, 420030, 244.01607], [15, 450030, 244.01607], [16, 480030, 244.01607], [17, 510030, 244.01607]]
[[0, 30, 218.69823], [1, 30030, 234.45678], [2, 60030, 237.87652], [3, 90030, 238.16617], [4, 120030, 239.5228], [5, 150030, 242.95876], [6, 180030, 242.95876], [7, 210030, 242.95876], [8, 240030, 242.95876], [9, 270030, 242.95876], [10, 300030, 242.95876], [11, 330030, 242.95876], [12, 360030, 242.95876], [13, 390030, 242.95876], [14, 420030, 242.98702], [15, 450030, 242.98702], [16, 480030, 242.98702], [17, 510030, 242.98702]]
[[0, 30, 215.96317], [1, 30030, 235.4818], [2, 60030, 238.03993], [3, 90030, 240.40927], [4, 120030, 241.6904], [5, 150030, 241.6904], [6, 180030, 241.6904], [7, 210030, 241.79855], [8, 240030, 241.79855], [9, 270030, 242.41063], [10, 300030, 242.41063], [11, 330030, 242.41063], [12, 360030, 242.41063], [13, 390030, 242.41063], [14, 420030, 242.41063], [15, 450030, 242.41063], [16, 480030, 242.41063], [17, 510030, 242.41063]]
[[0, 30, 221.41816], [1, 30030, 233.4539], [2, 60030, 235.67074], [3, 90030, 236.70088], [4, 120030, 239.5264], [5, 150030, 241.75609], [6, 180030, 243.42861], [7, 210030, 243.42861], [8, 240030, 243.42861], [9, 270030, 243.42861], [10, 300030, 243.42861], [11, 330030, 243.42861], [12, 360030, 243.42861], [13, 390030, 243.42861], [14, 420030, 243.42861], [15, 450030, 243.42861], [16, 480030, 243.42861], [17, 510030, 243.58435]]
[[0, 30, 219.81511], [1, 30030, 236.25475], [2, 60030, 239.10814], [3, 90030, 242.29765], [4, 120030, 242.37277], [5, 150030, 242.37277], [6, 180030, 242.37277], [7, 210030, 242.37277], [8, 240030, 242.46137], [9, 270030, 242.46137], [10, 300030, 242.46137], [11, 330030, 242.46137], [12, 360030, 242.46137], [13, 390030, 242.69127], [14, 420030, 242.69127], [15, 450030, 242.69127], [16, 480030, 243.41905], [17, 510030, 244.49582]]
[[0, 30, 217.85741], [1, 30030, 234.03964], [2, 60030, 235.37728], [3, 90030, 239.39191], [4, 120030, 239.39191], [5, 150030, 240.44091], [6, 180030, 241.78773], [7, 210030, 241.78773], [8, 240030, 242.74594], [9, 270030, 242.74594], [10, 300030, 243.68373], [11, 330030, 243.68373], [12, 360030, 243.68373], [13, 390030, 244.68451], [14, 420030, 244.68451], [15, 450030, 244.68451], [16, 480030, 244.68451], [17, 510030, 244.68451]]
[[0, 30, 217.93118], [1, 30030, 233.11116], [2, 60030, 237.00445], [3, 90030, 239.49818], [4, 120030, 240.9944], [5, 150030, 240.9944], [6, 180030, 241.16792], [7, 210030, 242.15638], [8, 240030, 242.16299], [9, 270030, 242.16299], [10, 300030, 242.16299], [11, 330030, 242.16299], [12, 360030, 242.43774], [13, 390030, 242.43774], [14, 420030, 242.43774], [15, 450030, 242.43774], [16, 480030, 242.43774], [17, 510030, 242.43774]]
[[0, 30, 213.5151], [1, 30030, 235.80361], [2, 60030, 239.26442], [3, 90030, 239.26442], [4, 120030, 240.81771], [5, 150030, 240.81771], [6, 180030, 242.84383], [7, 210030, 242.84383], [8, 240030, 242.84383], [9, 270030, 242.84383], [10, 300030, 242.84383], [11, 330030, 242.84383], [12, 360030, 242.84383], [13, 390030, 242.84383], [14, 420030, 242.84383], [15, 450030, 242.84383], [16, 480030, 244.32399], [17, 510030, 244.32399]]
[[0, 30, 218.70028], [1, 30030, 233.32886], [2, 60030, 236.85007], [3, 90030, 237.83684], [4, 120030, 238.82625], [5, 150030, 239.93203], [6, 180030, 239.93203], [7, 210030, 240.51635], [8, 240030, 240.51635], [9, 270030, 240.51635], [10, 300030, 240.51635], [11, 330030, 240.51635], [12, 360030, 242.10433], [13, 390030, 242.45054], [14, 420030, 242.45054], [15, 450030, 242.45054], [16, 480030, 242.53006], [17, 510030, 242.53006]]
[[0, 30, 216.50358], [1, 30030, 235.77653], [2, 60030, 238.95546], [3, 90030, 241.75642], [4, 120030, 241.75642], [5, 150030, 241.75642], [6, 180030, 242.08279], [7, 210030, 242.08279], [8, 240030, 242.08279], [9, 270030, 242.08279], [10, 300030, 242.08279], [11, 330030, 242.08279], [12, 360030, 242.08279], [13, 390030, 242.08279], [14, 420030, 242.08279], [15, 450030, 242.08279], [16, 480030, 242.68788], [17, 510030, 243.67634]]
[[0, 30, 215.21392], [1, 30030, 235.84499], [2, 60030, 237.86243], [3, 90030, 238.21213], [4, 120030, 240.00298], [5, 150030, 240.00298], [6, 180030, 240.70199], [7, 210030, 243.80402], [8, 240030, 243.80402], [9, 270030, 243.80402], [10, 300030, 244.82473], [11, 330030, 244.82473], [12, 360030, 244.82473], [13, 390030, 244.82473], [14, 420030, 244.82473], [15, 450030, 244.82473], [16, 480030, 244.82473], [17, 510030, 244.82473]]
[[0, 30, 217.02337], [1, 30030, 235.32904], [2, 60030, 239.29536], [3, 90030, 239.29536], [4, 120030, 241.60922], [5, 150030, 241.68917], [6, 180030, 241.68917], [7, 210030, 241.68917], [8, 240030, 243.24842], [9, 270030, 243.24842], [10, 300030, 244.16321], [11, 330030, 244.16321], [12, 360030, 244.16321], [13, 390030, 244.16321], [14, 420030, 245.24228], [15, 450030, 245.24228], [16, 480030, 245.24228], [17, 510030, 245.24228]]
[[0, 30, 215.03062], [1, 30030, 235.19968], [2, 60030, 236.76241], [3, 90030, 239.35755], [4, 120030, 241.14824], [5, 150030, 243.15807], [6, 180030, 243.99345], [7, 210030, 243.99345], [8, 240030, 243.99345], [9, 270030, 243.99345], [10, 300030, 243.99345], [11, 330030, 244.08619], [12, 360030, 244.08619], [13, 390030, 244.24243], [14, 420030, 244.24243], [15, 450030, 244.24243], [16, 480030, 244.24243], [17, 510030, 244.24243]]
[[0, 30, 213.9908], [1, 30030, 234.34681], [2, 60030, 240.66751], [3, 90030, 240.66751], [4, 120030, 240.66751], [5, 150030, 240.66751], [6, 180030, 241.56422], [7, 210030, 241.59783], [8, 240030, 241.73241], [9, 270030, 242.66595], [10, 300030, 242.66595], [11, 330030, 242.66595], [12, 360030, 242.66595], [13, 390030, 242.66595], [14, 420030, 242.66595], [15, 450030, 242.66595], [16, 480030, 242.66595], [17, 510030, 242.66595]]
[[0, 30, 224.6467], [1, 30030, 235.27006], [2, 60030, 240.90509], [3, 90030, 242.11476], [4, 120030, 243.06981], [5, 150030, 244.05103], [6, 180030, 248.80164], [7, 210030, 248.80164], [8, 240030, 248.80164], [9, 270030, 248.80164], [10, 300030, 248.80164], [11, 330030, 248.80164], [12, 360030, 248.80164], [13, 390030, 248.80164], [14, 420030, 248.80164], [15, 450030, 248.80164], [16, 480030, 248.84728], [17, 510030, 248.84728]]
[[0, 30, 216.1675], [1, 30030, 238.30319], [2, 60030, 240.19691], [3, 90030, 240.34062], [4, 120030, 240.34062], [5, 150030, 241.24818], [6, 180030, 243.13271], [7, 210030, 244.12065], [8, 240030, 244.12065], [9, 270030, 244.12065], [10, 300030, 245.18574], [11, 330030, 245.27955], [12, 360030, 245.27955], [13, 390030, 245.27955], [14, 420030, 245.27955], [15, 450030, 245.27955], [16, 480030, 245.27955], [17, 510030, 247.39345]]
[[0, 30, 218.25857], [1, 30030, 234.5006], [2, 60030, 239.39003], [3, 90030, 240.08565], [4, 120030, 242.57651], [5, 150030, 242.57651], [6, 180030, 242.57651], [7, 210030, 242.57651], [8, 240030, 243.78339], [9, 270030, 243.78339], [10, 300030, 243.80563], [11, 330030, 243.80563], [12, 360030, 243.80563], [13, 390030, 243.80563], [14, 420030, 243.80563], [15, 450030, 243.80563], [16, 480030, 243.80563], [17, 510030, 243.80563]]
[[0, 30, 213.4239], [1, 30030, 236.15799], [2, 60030, 238.26944], [3, 90030, 239.56084], [4, 120030, 239.64422], [5, 150030, 239.64422], [6, 180030, 239.64422], [7, 210030, 239.64422], [8, 240030, 240.18424], [9, 270030, 240.18424], [10, 300030, 240.18424], [11, 330030, 241.95645], [12, 360030, 242.85683], [13, 390030, 242.85683], [14, 420030, 242.85683], [15, 450030, 242.85683], [16, 480030, 242.85683], [17, 510030, 242.85683]]
[[0, 30, 219.44781], [1, 30030, 233.96746], [2, 60030, 239.06338], [3, 90030, 242.9776], [4, 120030, 243.97282], [5, 150030, 243.97282], [6, 180030, 243.97282], [7, 210030, 243.97282], [8, 240030, 243.97282], [9, 270030, 244.07409], [10, 300030, 245.61938], [11, 330030, 246.33441], [12, 360030, 246.35634], [13, 390030, 246.35634], [14, 420030, 246.35634], [15, 450030, 246.35634], [16, 480030, 246.35634], [17, 510030, 246.35634]]
[[0, 30, 219.10148], [1, 30030, 235.58987], [2, 60030, 238.54406], [3, 90030, 239.85187], [4, 120030, 239.85187], [5, 150030, 239.85187], [6, 180030, 240.02532], [7, 210030, 241.3976], [8, 240030, 242.5388], [9, 270030, 242.5388], [10, 300030, 242.5388], [11, 330030, 242.5388], [12, 360030, 242.5388], [13, 390030, 242.5388], [14, 420030, 242.5388], [15, 450030, 242.5388], [16, 480030, 242.5388], [17, 510030, 242.5388]]
[[0, 30, 218.2885], [1, 30030, 239.76704], [2, 60030, 240.71363], [3, 90030, 241.77371], [4, 120030, 242.44313], [5, 150030, 244.64337], [6, 180030, 246.81076], [7, 210030, 247.52983], [8, 240030, 247.74465], [9, 270030, 247.74465], [10, 300030, 247.74465], [11, 330030, 247.74465], [12, 360030, 247.74465], [13, 390030, 247.74465], [14, 420030, 247.74465], [15, 450030, 247.74465], [16, 480030, 247.74465], [17, 510030, 247.74465]]
[[0, 30, 213.6443], [1, 30030, 237.75069], [2, 60030, 240.12643], [3, 90030, 241.15657], [4, 120030, 241.22424], [5, 150030, 243.02056], [6, 180030, 243.02383], [7, 210030, 243.02383], [8, 240030, 243.02383], [9, 270030, 243.02383], [10, 300030, 243.02383], [11, 330030, 243.04656], [12, 360030, 244.02909], [13, 390030, 244.02909], [14, 420030, 244.02909], [15, 450030, 244.02909], [16, 480030, 244.02909], [17, 510030, 244.02909]]
[[0, 30, 219.66855], [1, 30030, 235.01534], [2, 60030, 239.65802], [3, 90030, 239.98702], [4, 120030, 241.26797], [5, 150030, 241.26797], [6, 180030, 241.73733], [7, 210030, 241.73733], [8, 240030, 241.73733], [9, 270030, 241.73733], [10, 300030, 241.73733], [11, 330030, 241.73733], [12, 360030, 241.73733], [13, 390030, 241.73733], [14, 420030, 241.73733], [15, 450030, 242.25155], [16, 480030, 242.87283], [17, 510030, 243.54524]]
[[0, 30, 214.86594], [1, 30030, 234.12926], [2, 60030, 237.22408], [3, 90030, 240.15996], [4, 120030, 240.19525], [5, 150030, 240.42281], [6, 180030, 242.41487], [7, 210030, 244.23645], [8, 240030, 244.23645], [9, 270030, 244.23645], [10, 300030, 244.23645], [11, 330030, 244.23645], [12, 360030, 244.23645], [13, 390030, 244.23645], [14, 420030, 244.23645], [15, 450030, 244.23645], [16, 480030, 244.23645], [17, 510030, 244.23645]]
